Customer_ID,Month,Occupation_cleaned,Annual_Income,Num_Bank_Accounts,Num_Credit_Inquiries,Num_of_Delayed_Payment_cleaned,Payment_Behaviour,Credit_Score_binary,ln_annual_income
CUS_0x6db3,July,Lawyer,19667.73,10,10.0,15.285714285714286,Low_spent_Small_value_payments,0,9.886734500554747
CUS_0x6db3,August,Lawyer,19667.73,10,10.0,16.0,Low_spent_Small_value_payments,0,9.886734500554747
CUS_0x9f6c,January,Accountant,38049.96,7,7.0,17.0,High_spent_Small_value_payments,1,10.546655312040922
CUS_0x9f6c,February,Accountant,38049.96,7,7.0,20.0,Low_spent_Small_value_payments,1,10.546655312040922
CUS_0x9f6c,March,Accountant,38049.96,7,7.0,20.0,High_spent_Small_value_payments,1,10.546655312040922
CUS_0x9f6c,April,Accountant,38049.96,7,7.0,20.0,High_spent_Large_value_payments,1,10.546655312040922
CUS_0x9f6c,May,Accountant,38049.96,7,7.0,19.5,High_spent_Medium_value_payments,1,10.546655312040922
CUS_0x9f6c,June,Accountant,38049.96,7,7.0,19.5,High_spent_Medium_value_payments,0,10.546655312040922
CUS_0x9f6c,July,Accountant,38049.96,7,7.0,20.0,High_spent_Large_value_payments,1,10.546655312040922
CUS_0x9f6c,August,Accountant,38049.96,7,10.0,20.0,Low_spent_Small_value_payments,1,10.546655312040922
CUS_0x4b5e,January,Scientist,85721.81999999999,4,4.0,3.4285714285714284,High_spent_Small_value_payments,1,11.35886268127999
CUS_0x4b5e,February,Scientist,85721.81999999999,4,4.0,1.0,High_spent_Medium_value_payments,1,11.35886268127999
CUS_0x4b5e,March,Scientist,85721.81999999999,4,4.0,6.0,Low_spent_Large_value_payments,1,11.35886268127999
CUS_0x4b5e,April,Scientist,85721.81999999999,4,4.0,4.0,High_spent_Medium_value_payments,1,11.35886268127999
CUS_0x4b5e,May,Scientist,85721.81999999999,4,4.0,1.0,High_spent_Small_value_payments,1,11.35886268127999
CUS_0x4b5e,June,Scientist,85721.81999999999,4,4.0,4.0,Low_spent_Medium_value_payments,1,11.35886268127999
CUS_0x4b5e,July,Scientist,85721.81999999999,4,4.0,4.0,Low_spent_Large_value_payments,1,11.35886268127999
CUS_0x4b5e,August,Scientist,85721.81999999999,4,4.0,4.0,Low_spent_Large_value_payments,1,11.35886268127999
CUS_0x987d,January,Musician,21060.63,5,2.0,9.0,Low_spent_Small_value_payments,0,9.95516069977045
CUS_0x987d,February,Musician,21060.63,5,2.0,6.0,Low_spent_Small_value_payments,0,9.95516069977045
CUS_0x987d,March,Musician,21060.63,5,7.0,7.0,Low_spent_Small_value_payments,0,9.95516069977045
CUS_0x987d,April,Musician,21060.63,5,7.0,9.0,Low_spent_Small_value_payments,0,9.95516069977045
CUS_0x987d,May,Musician,21060.63,5,7.0,6.0,Low_spent_Small_value_payments,0,9.95516069977045
CUS_0x987d,June,Musician,21060.63,5,7.0,9.0,Low_spent_Small_value_payments,0,9.95516069977045
CUS_0x987d,July,Musician,21060.63,5,7.0,9.0,Low_spent_Small_value_payments,0,9.95516069977045
CUS_0x987d,August,Musician,21060.63,5,7.0,12.0,Low_spent_Small_value_payments,0,9.95516069977045
CUS_0x2bf3,January,Scientist,122658.64,8,2.0,10.0,High_spent_Large_value_payments,0,11.717160491559401
CUS_0x2bf3,February,Scientist,122658.64,8,2.0,10.0,High_spent_Large_value_payments,0,11.717160491559401
CUS_0x2bf3,March,Scientist,122658.64,8,2.0,10.0,Low_spent_Small_value_payments,0,11.717160491559401
CUS_0x2bf3,April,Scientist,122658.64,8,2.0,10.0,Low_spent_Small_value_payments,0,11.717160491559401
CUS_0x2bf3,May,Scientist,122658.64,8,2.0,10.0,High_spent_Large_value_payments,0,11.717160491559401
CUS_0x2bf3,June,Scientist,122658.64,8,2.0,10.0,High_spent_Medium_value_payments,0,11.717160491559401
CUS_0x2bf3,July,Scientist,122658.64,8,2.0,12.0,Low_spent_Large_value_payments,0,11.717160491559401
CUS_0x2bf3,August,Scientist,122658.64,8,2.0,10.0,Low_spent_Medium_value_payments,0,11.717160491559401
CUS_0xb7f7,January,Teacher,66250.64,8,8.0,8.571428571428571,Low_spent_Large_value_payments,1,11.101200404179165
CUS_0xb7f7,February,Teacher,66250.64,8,8.0,8.0,Low_spent_Small_value_payments,1,11.101200404179165
CUS_0xb7f7,March,Teacher,66250.64,8,8.0,8.0,Low_spent_Small_value_payments,1,11.101200404179165
CUS_0xb7f7,April,Teacher,66250.64,8,8.0,8.0,Low_spent_Small_value_payments,0,11.101200404179165
CUS_0xb7f7,May,Teacher,66250.64,8,8.0,8.0,Low_spent_Small_value_payments,0,11.101200404179165
CUS_0xb7f7,June,Teacher,66250.64,8,8.0,8.0,High_spent_Small_value_payments,0,11.101200404179165
CUS_0xb7f7,July,Teacher,66250.64,8,8.0,10.0,High_spent_Small_value_payments,0,11.101200404179165
CUS_0xb7f7,August,Teacher,66250.64,8,8.0,10.0,High_spent_Small_value_payments,0,11.101200404179165
CUS_0xaa29,January,Writer,17258.715,4,1.0,11.0,High_spent_Large_value_payments,0,9.756072512271473
CUS_0xaa29,February,Writer,17258.715,4,1.0,11.0,Low_spent_Large_value_payments,0,9.756072512271473
CUS_0xaa29,March,Writer,17258.715,4,1.0,11.0,Low_spent_Small_value_payments,0,9.756072512271473
CUS_0xaa29,April,Writer,17258.715,4,1.0,13.0,Low_spent_Small_value_payments,0,9.756072512271473
CUS_0xaa29,May,Writer,17258.715,4,1.0,10.0,Low_spent_Medium_value_payments,0,9.756072512271473
CUS_0xaa29,June,Writer,17258.715,4,1.0,11.285714285714286,Low_spent_Small_value_payments,0,9.756072512271473
CUS_0xaa29,July,Writer,17258.715,4,1.0,11.0,Low_spent_Small_value_payments,0,9.756072512271473
CUS_0xaa29,August,Writer,17258.715,4,1.0,12.0,Low_spent_Medium_value_payments,0,9.756072512271473
CUS_0x45cc,January,Entrepreneur,15251.19,6,7.714285714285714,18.0,Low_spent_Small_value_payments,0,9.632412811778043
CUS_0x45cc,February,Entrepreneur,15251.19,6,7.0,19.0,Low_spent_Medium_value_payments,0,9.632412811778043
CUS_0x45cc,March,Entrepreneur,15251.19,6,7.0,18.285714285714285,Low_spent_Small_value_payments,0,9.632412811778043
CUS_0x45cc,April,Entrepreneur,15251.19,6,8.0,19.0,High_spent_Medium_value_payments,0,9.632412811778043
CUS_0x45cc,May,Entrepreneur,15251.19,6,8.0,19.0,Low_spent_Medium_value_payments,0,9.632412811778043
CUS_0x45cc,June,Entrepreneur,15251.19,6,8.0,18.0,High_spent_Large_value_payments,0,9.632412811778043
CUS_0x45cc,July,Entrepreneur,15251.19,6,8.0,19.0,Low_spent_Small_value_payments,0,9.632412811778043
CUS_0x45cc,August,Entrepreneur,15251.19,6,8.0,16.0,High_spent_Small_value_payments,0,9.632412811778043
CUS_0x50e1,January,Scientist,16046.49,5,10.0,12.0,Low_spent_Small_value_payments,1,9.683245413052884
CUS_0x50e1,February,Scientist,16046.49,5,10.0,15.0,Low_spent_Small_value_payments,1,9.683245413052884
CUS_0x50e1,March,Scientist,16046.49,5,11.0,14.571428571428571,High_spent_Medium_value_payments,1,9.683245413052884
CUS_0x50e1,April,Scientist,16046.49,5,11.0,15.0,High_spent_Large_value_payments,0,9.683245413052884
CUS_0x50e1,May,Scientist,16046.49,5,11.0,15.0,High_spent_Large_value_payments,0,9.683245413052884
CUS_0x50e1,June,Scientist,16046.49,5,11.0,15.0,Low_spent_Small_value_payments,0,9.683245413052884
CUS_0x50e1,July,Scientist,16046.49,5,11.0,15.0,Low_spent_Medium_value_payments,0,9.683245413052884
CUS_0x50e1,August,Scientist,16046.49,5,11.0,15.0,Low_spent_Medium_value_payments,0,9.683245413052884
CUS_0x2059,January,Journalist,121503.72,4,1.0,1.5,Low_spent_Large_value_payments,0,11.70770015857799
CUS_0x2059,February,Journalist,121503.72,4,1.0,4.0,High_spent_Large_value_payments,1,11.70770015857799
CUS_0x2059,March,Journalist,121503.72,4,1.0,1.5,Low_spent_Medium_value_payments,1,11.70770015857799
CUS_0x2059,April,Journalist,121503.72,4,1.0,1.0,Low_spent_Medium_value_payments,1,11.70770015857799
CUS_0x2059,May,Journalist,121503.72,4,2.0,1.0,High_spent_Large_value_payments,1,11.70770015857799
CUS_0x2059,June,Journalist,121503.72,4,2.0,1.0,Low_spent_Small_value_payments,1,11.70770015857799
CUS_0x2059,July,Journalist,121503.72,4,2.0,1.0,High_spent_Large_value_payments,0,11.70770015857799
CUS_0x2059,August,Journalist,121503.72,4,2.0,1.0,Low_spent_Small_value_payments,0,11.70770015857799
CUS_0x4c09,January,Mechanic,128501.8,2,0.0,4.0,Low_spent_Medium_value_payments,0,11.763698191001405
CUS_0x4c09,February,Mechanic,128501.8,2,0.0,1.0,Low_spent_Large_value_payments,0,11.763698191001405
CUS_0x4c09,March,Mechanic,128501.8,3,0.0,1.0,Low_spent_Medium_value_payments,0,11.763698191001405
CUS_0x4c09,April,Mechanic,128501.8,3,0.0,2.0,High_spent_Large_value_payments,0,11.763698191001405
CUS_0x4c09,May,Mechanic,128501.8,3,0.0,2.0,High_spent_Medium_value_payments,0,11.763698191001405
CUS_0x4c09,June,Mechanic,128501.8,3,0.0,2.0,High_spent_Large_value_payments,0,11.763698191001405
CUS_0x4c09,July,Mechanic,128501.8,3,0.0,2.0,Low_spent_Large_value_payments,0,11.763698191001405
CUS_0x4c09,August,Mechanic,128501.8,3,0.0,3.0,High_spent_Large_value_payments,0,11.763698191001405
CUS_0x3a50,January,Entrepreneur,8308.13,10,8.0,13.0,Low_spent_Large_value_payments,1,9.02498983244219
CUS_0x3a50,February,Entrepreneur,8308.13,10,11.0,10.0,Low_spent_Medium_value_payments,1,9.02498983244219
CUS_0x3a50,March,Entrepreneur,8308.13,10,11.0,10.857142857142858,Low_spent_Large_value_payments,1,9.02498983244219
CUS_0x3a50,April,Entrepreneur,8308.13,10,11.0,11.0,Low_spent_Large_value_payments,1,9.02498983244219
CUS_0x3a50,May,Entrepreneur,8308.13,10,11.0,11.0,Low_spent_Large_value_payments,1,9.02498983244219
CUS_0x3a50,June,Entrepreneur,8308.13,10,11.0,9.0,High_spent_Medium_value_payments,0,9.02498983244219
CUS_0x3a50,July,Entrepreneur,8308.13,10,11.0,11.0,Low_spent_Small_value_payments,1,9.02498983244219
CUS_0x3a50,August,Entrepreneur,8308.13,10,11.0,11.0,Low_spent_Small_value_payments,1,9.02498983244219
CUS_0xd20,January,Journalist,25527.32,3,3.0,16.0,High_spent_Small_value_payments,0,10.147504530185559
CUS_0xd20,February,Journalist,25527.32,3,3.0,16.0,High_spent_Small_value_payments,0,10.147504530185559
CUS_0xd20,March,Journalist,25527.32,3,3.0,16.0,High_spent_Medium_value_payments,0,10.147504530185559
CUS_0xd20,April,Journalist,25527.32,3,3.0,16.0,Low_spent_Small_value_payments,0,10.147504530185559
CUS_0xd20,May,Journalist,25527.32,3,3.0,16.0,High_spent_Medium_value_payments,0,10.147504530185559
CUS_0xd20,June,Journalist,25527.32,3,3.0,16.0,High_spent_Medium_value_payments,0,10.147504530185559
CUS_0xd20,July,Journalist,25527.32,3,3.0,16.0,Low_spent_Small_value_payments,0,10.147504530185559
CUS_0xd20,August,Journalist,25527.32,3,3.0,16.0,Low_spent_Small_value_payments,0,10.147504530185559
CUS_0x6c8f,January,Writer,31029.87,1,2.0,3.0,Low_spent_Small_value_payments,0,10.342705567939612
CUS_0x6c8f,February,Writer,31029.87,1,2.0,3.0,High_spent_Small_value_payments,0,10.342705567939612
CUS_0x6c8f,March,Writer,31029.87,1,2.0,3.0,Low_spent_Medium_value_payments,0,10.342705567939612
CUS_0x6c8f,April,Writer,31029.87,1,2.0,1.0,High_spent_Large_value_payments,0,10.342705567939612
CUS_0x6c8f,May,Writer,31029.87,1,2.0,2.0,High_spent_Medium_value_payments,0,10.342705567939612
CUS_0x6c8f,June,Writer,31029.87,1,3.0,3.0,Low_spent_Small_value_payments,0,10.342705567939612
CUS_0x6c8f,July,Writer,31029.87,1,3.0,6.0,High_spent_Medium_value_payments,0,10.342705567939612
CUS_0x6c8f,August,Writer,31029.87,1,3.0,3.0,High_spent_Medium_value_payments,0,10.342705567939612
CUS_0x1fc1,January,Doctor,31501.87,5,3.0,17.0,Low_spent_Medium_value_payments,0,10.357802188131053
CUS_0x1fc1,February,Doctor,31501.87,5,3.0,13.0,High_spent_Large_value_payments,0,10.357802188131053
CUS_0x1fc1,March,Doctor,31501.87,5,3.0,15.0,Low_spent_Medium_value_payments,0,10.357802188131053
CUS_0x1fc1,April,Doctor,31501.87,5,3.0,16.0,Low_spent_Medium_value_payments,0,10.357802188131053
CUS_0x1fc1,May,Doctor,31501.87,5,3.0,14.0,High_spent_Small_value_payments,0,10.357802188131053
CUS_0x1fc1,June,Doctor,31501.87,5,3.0,15.0,Low_spent_Small_value_payments,0,10.357802188131053
CUS_0x1fc1,July,Doctor,31501.87,5,3.0,18.0,High_spent_Small_value_payments,0,10.357802188131053
CUS_0x1fc1,August,Doctor,31501.87,5,3.0,13.0,High_spent_Small_value_payments,0,10.357802188131053
CUS_0xa936,January,Writer,131488.44,7,4.0,17.0,High_spent_Large_value_payments,1,11.786674217990509
CUS_0xa936,February,Writer,131488.44,7,4.0,16.0,Low_spent_Medium_value_payments,1,11.786674217990509
CUS_0xa936,March,Writer,131488.44,7,4.0,17.0,High_spent_Small_value_payments,1,11.786674217990509
CUS_0xa936,April,Writer,131488.44,7,4.0,19.0,High_spent_Large_value_payments,0,11.786674217990509
CUS_0xa936,May,Writer,131488.44,7,4.0,17.142857142857142,Low_spent_Small_value_payments,0,11.786674217990509
CUS_0xa936,June,Writer,131488.44,7,4.0,17.0,Low_spent_Medium_value_payments,0,11.786674217990509
CUS_0xa936,July,Writer,131488.44,7,4.0,17.0,High_spent_Medium_value_payments,1,11.786674217990509
CUS_0xa936,August,Writer,131488.44,7,4.0,17.0,High_spent_Large_value_payments,0,11.786674217990509
CUS_0xb888,January,Engineer,10189.235,7,7.0,17.0,Low_spent_Medium_value_payments,0,9.229087049797036
CUS_0xb888,February,Engineer,10189.235,7,7.0,14.571428571428571,Low_spent_Small_value_payments,1,9.229087049797036
CUS_0xb888,March,Engineer,10189.235,7,7.0,14.0,Low_spent_Medium_value_payments,1,9.229087049797036
CUS_0xb888,April,Engineer,10189.235,7,7.0,14.0,Low_spent_Medium_value_payments,1,9.229087049797036
CUS_0xb888,May,Engineer,10189.235,7,7.0,14.0,Low_spent_Small_value_payments,1,9.229087049797036
CUS_0xb888,June,Engineer,10189.235,7,7.0,16.0,High_spent_Medium_value_payments,1,9.229087049797036
CUS_0xb888,July,Engineer,10189.235,7,7.0,14.0,Low_spent_Small_value_payments,1,9.229087049797036
CUS_0xb888,August,Engineer,10189.235,7,7.0,13.0,Low_spent_Small_value_payments,1,9.229087049797036
CUS_0x9684,January,Developer,15108.07,6,12.0,15.0,Low_spent_Small_value_payments,0,9.622984317128472
CUS_0x9684,February,Developer,15108.07,6,12.0,12.0,High_spent_Medium_value_payments,0,9.622984317128472
CUS_0x9684,March,Developer,15108.07,6,12.0,15.0,Low_spent_Small_value_payments,0,9.622984317128472
CUS_0x9684,April,Developer,15108.07,6,12.0,15.0,Low_spent_Medium_value_payments,0,9.622984317128472
CUS_0x9684,May,Developer,15108.07,6,12.0,18.0,Low_spent_Small_value_payments,0,9.622984317128472
CUS_0x9684,June,Developer,15108.07,6,12.0,15.0,Low_spent_Large_value_payments,0,9.622984317128472
CUS_0x9684,July,Developer,15108.07,6,14.0,15.0,High_spent_Small_value_payments,0,9.622984317128472
CUS_0x9684,August,Developer,15108.07,6,14.0,15.0,Low_spent_Small_value_payments,0,9.622984317128472
CUS_0x12ec,January,Scientist,45675.0,8,8.0,13.0,High_spent_Small_value_payments,1,10.729306381246207
CUS_0x12ec,February,Scientist,45675.0,8,8.0,13.0,High_spent_Large_value_payments,1,10.729306381246207
CUS_0x12ec,March,Scientist,45675.0,8,8.0,16.0,High_spent_Small_value_payments,1,10.729306381246207
CUS_0x12ec,April,Scientist,45675.0,8,8.0,12.0,High_spent_Small_value_payments,1,10.729306381246207
CUS_0x12ec,May,Scientist,45675.0,8,8.0,13.0,High_spent_Small_value_payments,1,10.729306381246207
CUS_0x12ec,June,Scientist,45675.0,8,8.0,13.0,Low_spent_Small_value_payments,1,10.729306381246207
CUS_0x12ec,July,Scientist,45675.0,8,8.0,13.0,High_spent_Medium_value_payments,1,10.729306381246207
CUS_0x12ec,August,Scientist,45675.0,8,8.0,13.285714285714286,High_spent_Medium_value_payments,1,10.729306381246207
CUS_0x419d,January,Developer,35662.88,8,10.0,16.0,Low_spent_Small_value_payments,1,10.48186565091539
CUS_0x419d,February,Developer,35662.88,8,10.0,14.0,High_spent_Large_value_payments,1,10.48186565091539
CUS_0x419d,March,Developer,35662.88,8,10.0,13.0,Low_spent_Small_value_payments,0,10.48186565091539
CUS_0x419d,April,Developer,35662.88,8,10.0,14.0,Low_spent_Small_value_payments,1,10.48186565091539
CUS_0x419d,May,Developer,35662.88,8,10.0,16.0,High_spent_Medium_value_payments,1,10.48186565091539
CUS_0x419d,June,Developer,35662.88,8,10.0,14.0,Low_spent_Medium_value_payments,1,10.48186565091539
CUS_0x419d,July,Developer,35662.88,8,11.0,15.0,Low_spent_Small_value_payments,1,10.48186565091539
CUS_0x419d,August,Developer,35662.88,8,11.0,13.0,Low_spent_Large_value_payments,1,10.48186565091539
CUS_0x2646,January,Journalist,7807.285,4,4.0,23.0,Low_spent_Small_value_payments,0,8.962812551153986
CUS_0x2646,February,Journalist,7807.285,4,4.0,20.0,Low_spent_Small_value_payments,0,8.962812551153986
CUS_0x2646,March,Journalist,7807.285,4,4.0,18.0,Low_spent_Small_value_payments,0,8.962812551153986
CUS_0x2646,April,Journalist,7807.285,4,4.0,20.0,Low_spent_Small_value_payments,0,8.962812551153986
CUS_0x2646,May,Journalist,7807.285,4,4.0,20.0,Low_spent_Small_value_payments,0,8.962812551153986
CUS_0x2646,June,Journalist,7807.285,4,4.0,21.0,Low_spent_Small_value_payments,0,8.962812551153986
CUS_0x2646,July,Journalist,7807.285,4,4.0,31.5,Low_spent_Small_value_payments,0,8.962812551153986
CUS_0x2646,August,Journalist,7807.285,4,4.0,20.0,Low_spent_Small_value_payments,0,8.962812551153986
CUS_0xa234,January,Media_Manager,132265.36,6,8.0,19.0,Low_spent_Medium_value_payments,0,11.792565486643689
CUS_0xa234,February,Media_Manager,132265.36,6,8.0,22.0,Low_spent_Large_value_payments,0,11.792565486643689
CUS_0xa234,March,Media_Manager,132265.36,6,8.0,22.0,Low_spent_Large_value_payments,0,11.792565486643689
CUS_0xa234,April,Media_Manager,132265.36,6,8.0,19.0,High_spent_Medium_value_payments,0,11.792565486643689
CUS_0xa234,May,Media_Manager,132265.36,6,8.0,19.0,Low_spent_Large_value_payments,0,11.792565486643689
CUS_0xa234,June,Media_Manager,132265.36,6,8.0,21.0,Low_spent_Medium_value_payments,0,11.792565486643689
CUS_0xa234,July,Media_Manager,132265.36,6,11.0,18.0,Low_spent_Large_value_payments,0,11.792565486643689
CUS_0xa234,August,Media_Manager,132265.36,6,11.0,17.0,High_spent_Large_value_payments,0,11.792565486643689
CUS_0xc734,January,Media_Manager,27305.93,3,6.0,17.0,Low_spent_Medium_value_payments,0,10.214859173702262
CUS_0xc734,February,Media_Manager,27305.93,3,6.0,16.857142857142858,High_spent_Medium_value_payments,0,10.214859173702262
CUS_0xc734,March,Media_Manager,27305.93,3,6.0,14.0,High_spent_Large_value_payments,0,10.214859173702262
CUS_0xc734,April,Media_Manager,27305.93,3,6.0,20.0,Low_spent_Large_value_payments,0,10.214859173702262
CUS_0xc734,May,Media_Manager,27305.93,3,18.0,16.0,High_spent_Small_value_payments,0,10.214859173702262
CUS_0xc734,June,Media_Manager,27305.93,3,6.0,17.0,High_spent_Medium_value_payments,0,10.214859173702262
CUS_0xc734,July,Media_Manager,27305.93,3,6.0,17.0,High_spent_Medium_value_payments,0,10.214859173702262
CUS_0xc734,August,Media_Manager,27305.93,3,6.0,17.0,High_spent_Medium_value_payments,0,10.214859173702262
CUS_0x6694,January,Accountant,17794.98,7,12.0,22.0,High_spent_Small_value_payments,0,9.786671674032451
CUS_0x6694,February,Accountant,17794.98,7,12.0,17.0,High_spent_Medium_value_payments,1,9.786671674032451
CUS_0x6694,March,Accountant,17794.98,7,12.0,20.0,Low_spent_Small_value_payments,1,9.786671674032451
CUS_0x6694,April,Accountant,17794.98,7,12.0,20.0,Low_spent_Small_value_payments,1,9.786671674032451
CUS_0x6694,May,Accountant,17794.98,7,12.0,20.0,Low_spent_Small_value_payments,1,9.786671674032451
CUS_0x6694,June,Accountant,17794.98,7,12.0,23.0,High_spent_Medium_value_payments,1,9.786671674032451
CUS_0x6694,July,Accountant,17794.98,7,12.0,20.0,Low_spent_Small_value_payments,1,9.786671674032451
CUS_0x6694,August,Accountant,17794.98,7,12.0,19.0,Low_spent_Small_value_payments,1,9.786671674032451
CUS_0x3d76,January,Journalist,25145.36,3,0.0,17.0,Low_spent_Small_value_payments,0,10.1324286654652
CUS_0x3d76,February,Journalist,25145.36,3,0.0,17.0,Low_spent_Small_value_payments,0,10.1324286654652
CUS_0x3d76,March,Journalist,25145.36,3,0.0,17.0,High_spent_Medium_value_payments,0,10.1324286654652
CUS_0x3d76,April,Journalist,25145.36,3,0.0,17.0,High_spent_Large_value_payments,0,10.1324286654652
CUS_0x3d76,May,Journalist,25145.36,3,0.0,17.0,High_spent_Large_value_payments,0,10.1324286654652
CUS_0x3d76,June,Journalist,25145.36,3,0.0,17.0,High_spent_Medium_value_payments,0,10.1324286654652
CUS_0x3d76,July,Journalist,25145.36,3,0.0,17.0,High_spent_Medium_value_payments,0,10.1324286654652
CUS_0x3d76,August,Journalist,25145.36,3,0.0,17.0,High_spent_Medium_value_payments,0,10.1324286654652
CUS_0x7180,January,Accountant,8373.24,6,9.0,14.0,Low_spent_Small_value_payments,1,9.032796185355087
CUS_0x7180,February,Accountant,8373.24,6,9.0,15.0,Low_spent_Medium_value_payments,1,9.032796185355087
CUS_0x7180,March,Accountant,8373.24,6,9.0,17.0,Low_spent_Medium_value_payments,1,9.032796185355087
CUS_0x7180,April,Accountant,8373.24,6,10.0,14.0,Low_spent_Small_value_payments,1,9.032796185355087
CUS_0x7180,May,Accountant,14505165.0,6,10.0,14.0,Low_spent_Small_value_payments,1,16.49001535086074
CUS_0x7180,June,Accountant,8373.24,6,10.0,18.0,Low_spent_Medium_value_payments,0,9.032796185355087
CUS_0x7180,July,Accountant,8373.24,6,10.0,17.0,High_spent_Large_value_payments,0,9.032796185355087
CUS_0x7180,August,Accountant,8373.24,6,10.0,15.0,Low_spent_Large_value_payments,0,9.032796185355087
CUS_0xa465,January,Engineer,34433.04,7,0.0,16.0,High_spent_Medium_value_payments,0,10.446771847526277
CUS_0xa465,February,Engineer,34433.04,7,0.0,15.857142857142858,Low_spent_Small_value_payments,0,10.446771847526277
CUS_0xa465,March,Engineer,34433.04,7,0.0,18.0,Low_spent_Large_value_payments,0,10.446771847526277
CUS_0xa465,April,Engineer,7235378.0,7,1.0,16.0,High_spent_Small_value_payments,0,15.794493162709207
CUS_0xa465,May,Engineer,34433.04,7,1.0,16.0,High_spent_Small_value_payments,0,10.446771847526277
CUS_0xa465,June,Engineer,34433.04,7,1.0,13.0,High_spent_Medium_value_payments,0,10.446771847526277
CUS_0xa465,July,Engineer,34433.04,7,1.0,16.0,Low_spent_Small_value_payments,1,10.446771847526277
CUS_0xa465,August,Engineer,34433.04,7,1.0,16.0,High_spent_Small_value_payments,0,10.446771847526277
CUS_0xa57b,January,Teacher,20616.63,6,10.0,19.0,Low_spent_Small_value_payments,0,9.93385331065458
CUS_0xa57b,February,Teacher,20616.63,6,10.0,18.714285714285715,Low_spent_Large_value_payments,0,9.93385331065458
CUS_0xa57b,March,Teacher,20616.63,6,10.0,19.0,Low_spent_Medium_value_payments,0,9.93385331065458
CUS_0xa57b,April,Teacher,20616.63,6,10.0,19.0,Low_spent_Large_value_payments,0,9.93385331065458
CUS_0xa57b,May,Teacher,20616.63,6,10.0,19.0,Low_spent_Large_value_payments,0,9.93385331065458
CUS_0xa57b,June,Teacher,20616.63,6,10.0,19.0,Low_spent_Large_value_payments,0,9.93385331065458
CUS_0xa57b,July,Teacher,20616.63,6,10.0,19.0,High_spent_Small_value_payments,0,9.93385331065458
CUS_0xa57b,August,Teacher,20616.63,6,10.0,17.0,Low_spent_Large_value_payments,0,9.93385331065458
CUS_0x268d,January,Architect,32842.44,5,3.0,12.0,Low_spent_Large_value_payments,0,10.399476860440876
CUS_0x268d,February,Architect,32842.44,5,3.0,13.0,High_spent_Small_value_payments,0,10.399476860440876
CUS_0x268d,March,Architect,32842.44,5,3.0,13.0,High_spent_Large_value_payments,0,10.399476860440876
CUS_0x268d,April,Architect,32842.44,5,3.0,12.8,High_spent_Small_value_payments,0,10.399476860440876
CUS_0x268d,May,Architect,32842.44,5,3.0,13.0,Low_spent_Small_value_payments,0,10.399476860440876
CUS_0x268d,June,Architect,32842.44,5,3.0,13.0,High_spent_Medium_value_payments,0,10.399476860440876
CUS_0x268d,July,Architect,32842.44,5,3.0,12.8,Low_spent_Medium_value_payments,0,10.399476860440876
CUS_0x268d,August,Architect,32842.44,5,3.0,12.8,High_spent_Small_value_payments,0,10.399476860440876
CUS_0xbef3,January,Manager,9155.455,6,9.0,20.0,High_spent_Small_value_payments,0,9.12210515549132
CUS_0xbef3,February,Manager,9155.455,6,11.0,19.0,Low_spent_Large_value_payments,0,9.12210515549132
CUS_0xbef3,March,Manager,9155.455,6,11.0,23.0,Low_spent_Small_value_payments,0,9.12210515549132
CUS_0xbef3,April,Manager,9155.455,6,11.0,20.0,High_spent_Medium_value_payments,0,9.12210515549132
CUS_0xbef3,May,Manager,9155.455,6,11.0,21.0,Low_spent_Small_value_payments,0,9.12210515549132
CUS_0xbef3,June,Manager,9155.455,6,11.0,20.0,High_spent_Large_value_payments,0,9.12210515549132
CUS_0xbef3,July,Manager,9155.455,6,11.0,20.0,Low_spent_Large_value_payments,0,9.12210515549132
CUS_0xbef3,August,Manager,9155.455,6,11.0,20.0,Low_spent_Small_value_payments,0,9.12210515549132
CUS_0x5d1a,January,Architect,40115.26,8,8.0,18.0,Low_spent_Large_value_payments,0,10.599512089532825
CUS_0x5d1a,February,Architect,40115.26,8,8.0,18.0,Low_spent_Small_value_payments,0,10.599512089532825
CUS_0x5d1a,March,Architect,40115.26,8,13.0,19.0,High_spent_Large_value_payments,0,10.599512089532825
CUS_0x5d1a,April,Architect,40115.26,8,13.0,18.142857142857142,High_spent_Medium_value_payments,0,10.599512089532825
CUS_0x5d1a,May,Architect,40115.26,8,13.0,18.0,High_spent_Medium_value_payments,0,10.599512089532825
CUS_0x5d1a,June,Architect,40115.26,8,13.0,18.0,High_spent_Medium_value_payments,0,10.599512089532825
CUS_0x5d1a,July,Architect,40115.26,8,13.0,18.0,High_spent_Small_value_payments,0,10.599512089532825
CUS_0x5d1a,August,Architect,40115.26,8,13.0,18.0,High_spent_Medium_value_payments,0,10.599512089532825
CUS_0x51c0,January,Mechanic,14834.98,13,6.0,31.5,Low_spent_Small_value_payments,1,9.604743184560885
CUS_0x51c0,February,Mechanic,14834.98,7,6.0,19.0,Low_spent_Medium_value_payments,1,9.604743184560885
CUS_0x51c0,March,Mechanic,14834.98,7,6.0,21.0,Low_spent_Small_value_payments,0,9.604743184560885
CUS_0x51c0,April,Mechanic,14834.98,7,6.0,21.0,Low_spent_Small_value_payments,1,9.604743184560885
CUS_0x51c0,May,Mechanic,14834.98,7,6.0,21.0,Low_spent_Small_value_payments,1,9.604743184560885
